"";"scientificName";"decimalLatitude";"decimalLongitude";"family";"genus";"species"
"1321";"Trifolium repens L.";56,054792;10,16701;"Fabaceae";"Trifolium";"Trifolium repens"
"1322";"Trifolium repens L.";56,06385;10,169003;"Fabaceae";"Trifolium";"Trifolium repens"
"1323";"Trifolium repens L.";56,07257;10,209591;"Fabaceae";"Trifolium";"Trifolium repens"
"1324";"Trifolium repens L.";56,070666;10,210499;"Fabaceae";"Trifolium";"Trifolium repens"
"1325";"Trifolium repens L.";56,072436;10,216832;"Fabaceae";"Trifolium";"Trifolium repens"
"1326";"Trifolium repens L.";56,071982;10,216861;"Fabaceae";"Trifolium";"Trifolium repens"
"1327";"Trifolium repens L.";56,06948;10,188079;"Fabaceae";"Trifolium";"Trifolium repens"
"1328";"Trifolium repens L.";56,078644;10,184587;"Fabaceae";"Trifolium";"Trifolium repens"
"1329";"Trifolium repens L.";56,082964;10,189268;"Fabaceae";"Trifolium";"Trifolium repens"
"1330";"Trifolium repens L.";56,084259;10,196308;"Fabaceae";"Trifolium";"Trifolium repens"
"1331";"Trifolium repens L.";56,076336;10,205458;"Fabaceae";"Trifolium";"Trifolium repens"
"1332";"Trifolium repens L.";56,08085;10,190616;"Fabaceae";"Trifolium";"Trifolium repens"
"1333";"Trifolium repens L.";56,078292;10,197535;"Fabaceae";"Trifolium";"Trifolium repens"
"1334";"Trifolium repens L.";56,050957;10,154467;"Fabaceae";"Trifolium";"Trifolium repens"
"1335";"Trifolium repens L.";56,082295;10,21676;"Fabaceae";"Trifolium";"Trifolium repens"
"1336";"Trifolium repens L.";56,06372;10,168233;"Fabaceae";"Trifolium";"Trifolium repens"
"1337";"Trifolium repens L.";56,072779;10,208351;"Fabaceae";"Trifolium";"Trifolium repens"
"1338";"Trifolium repens L.";56,070666;10,210499;"Fabaceae";"Trifolium";"Trifolium repens"
"1339";"Trifolium repens L.";56,050645;10,155229;"Fabaceae";"Trifolium";"Trifolium repens"
"1340";"Trifolium repens L.";56,083129;10,189202;"Fabaceae";"Trifolium";"Trifolium repens"
"1341";"Trifolium repens L.";56,084259;10,196308;"Fabaceae";"Trifolium";"Trifolium repens"
"1342";"Trifolium repens L.";56,078791;10,196353;"Fabaceae";"Trifolium";"Trifolium repens"
"1343";"Trifolium repens L.";56,078035;10,197406;"Fabaceae";"Trifolium";"Trifolium repens"
"1344";"Trifolium repens L.";56,076294;10,205498;"Fabaceae";"Trifolium";"Trifolium repens"
"1345";"Fraxinus excelsior L.";56,073951;10,154553;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1346";"Fraxinus excelsior L.";56,07922;10,215921;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1347";"Fraxinus excelsior L.";56,071245;10,210883;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1348";"Fraxinus excelsior L.";56,071224;10,21679;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1349";"Fraxinus excelsior L.";56,072742;10,216971;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1350";"Fraxinus excelsior L.";56,066232;10,196041;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1351";"Fraxinus excelsior L.";56,066229;10,197187;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1352";"Fraxinus excelsior L.";56,082899;10,189229;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1353";"Fraxinus excelsior L.";56,079522;10,202571;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1354";"Fraxinus excelsior L.";56,079897;10,191601;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1355";"Fraxinus excelsior L.";56,050254;10,158509;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1356";"Fraxinus excelsior L.";56,067315;10,183961;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1357";"Fraxinus excelsior L.";56,064538;10,198417;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1358";"Fraxinus excelsior L.";56,066771;10,205377;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1359";"Fraxinus excelsior L.";56,082362;10,196913;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1360";"Fraxinus excelsior L.";56,073058;10,21482;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1361";"Fraxinus excelsior L.";56,071369;10,207433;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1362";"Fraxinus excelsior L.";56,080539;10,19676;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1363";"Fraxinus excelsior L.";56,066998;10,184695;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1364";"Fraxinus excelsior L.";56,082295;10,21676;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1365";"Fraxinus excelsior L.";56,066384;10,181109;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1366";"Fraxinus excelsior L.";56,070666;10,210499;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1367";"Fraxinus excelsior L.";56,070976;10,210858;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1368";"Fraxinus excelsior L.";56,050254;10,158509;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1369";"Fraxinus excelsior L.";56,07151;10,205879;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1370";"Fraxinus excelsior L.";56,079522;10,20257;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1371";"Fraxinus excelsior L.";56,066384;10,181109;"Oleaceae";"Fraxinus";"Fraxinus excelsior"
"1372";"Rumex acetosa L.";56,052012;10,212634;"Polygonaceae";"Rumex";"Rumex acetosa"
"1373";"Rumex acetosa L.";56,06385;10,169003;"Polygonaceae";"Rumex";"Rumex acetosa"
"1374";"Rumex acetosa L.";56,063603;10,170409;"Polygonaceae";"Rumex";"Rumex acetosa"
"1375";"Rumex acetosa L.";56,072779;10,208351;"Polygonaceae";"Rumex";"Rumex acetosa"
"1376";"Rumex acetosa L.";56,070666;10,210499;"Polygonaceae";"Rumex";"Rumex acetosa"
"1377";"Rumex acetosa L.";56,073681;10,217234;"Polygonaceae";"Rumex";"Rumex acetosa"
"1378";"Rumex acetosa L.";56,071982;10,216861;"Polygonaceae";"Rumex";"Rumex acetosa"
"1379";"Rumex acetosa L.";56,079386;10,199309;"Polygonaceae";"Rumex";"Rumex acetosa"
"1380";"Rumex acetosa L.";56,079052;10,180454;"Polygonaceae";"Rumex";"Rumex acetosa"
"1381";"Rumex acetosa L.";56,078644;10,184587;"Polygonaceae";"Rumex";"Rumex acetosa"
"1382";"Rumex acetosa L.";56,07957;10,187719;"Polygonaceae";"Rumex";"Rumex acetosa"
"1383";"Rumex acetosa L.";56,076038;10,205674;"Polygonaceae";"Rumex";"Rumex acetosa"
"1384";"Rumex acetosa L.";56,07967;10,196557;"Polygonaceae";"Rumex";"Rumex acetosa"
"1385";"Rumex acetosa L.";56,08085;10,190616;"Polygonaceae";"Rumex";"Rumex acetosa"
"1386";"Rumex acetosa L.";56,078071;10,197375;"Polygonaceae";"Rumex";"Rumex acetosa"
"1387";"Rumex acetosa L.";56,050768;10,155369;"Polygonaceae";"Rumex";"Rumex acetosa"
"1388";"Rumex acetosa L.";56,080907;10,213451;"Polygonaceae";"Rumex";"Rumex acetosa"
"1389";"Rumex acetosa L.";56,06372;10,168233;"Polygonaceae";"Rumex";"Rumex acetosa"
"1390";"Rumex acetosa L.";56,073759;10,217279;"Polygonaceae";"Rumex";"Rumex acetosa"
"1391";"Rumex acetosa L.";56,071224;10,21679;"Polygonaceae";"Rumex";"Rumex acetosa"
"1392";"Rumex acetosa L.";56,050645;10,155229;"Polygonaceae";"Rumex";"Rumex acetosa"
"1393";"Rumex acetosa L.";56,050504;10,156846;"Polygonaceae";"Rumex";"Rumex acetosa"
"1394";"Rumex acetosa L.";56,079171;10,181132;"Polygonaceae";"Rumex";"Rumex acetosa"
"1395";"Rumex acetosa L.";56,084238;10,189724;"Polygonaceae";"Rumex";"Rumex acetosa"
"1396";"Rumex acetosa L.";56,079933;10,191757;"Polygonaceae";"Rumex";"Rumex acetosa"
"1397";"Rumex acetosa L.";56,077924;10,186484;"Polygonaceae";"Rumex";"Rumex acetosa"
"1398";"Rumex acetosa L.";56,066384;10,181109;"Polygonaceae";"Rumex";"Rumex acetosa"
"1399";"Rumex crispus L.";56,052012;10,212634;"Polygonaceae";"Rumex";"Rumex crispus"
"1400";"Rumex crispus L.";56,048506;10,204344;"Polygonaceae";"Rumex";"Rumex crispus"
"1401";"Rumex crispus L.";56,067315;10,183961;"Polygonaceae";"Rumex";"Rumex crispus"
"1402";"Rumex crispus L.";56,054841;10,166739;"Polygonaceae";"Rumex";"Rumex crispus"
"1403";"Rumex crispus L.";56,055348;10,182331;"Polygonaceae";"Rumex";"Rumex crispus"
"1404";"Rumex crispus L.";56,063603;10,170409;"Polygonaceae";"Rumex";"Rumex crispus"
"1405";"Rumex crispus L.";56,071249;10,205238;"Polygonaceae";"Rumex";"Rumex crispus"
"1406";"Rumex crispus L.";56,069953;10,207051;"Polygonaceae";"Rumex";"Rumex crispus"
"1407";"Rumex crispus L.";56,077996;10,186531;"Polygonaceae";"Rumex";"Rumex crispus"
"1408";"Rumex crispus L.";56,07957;10,187719;"Polygonaceae";"Rumex";"Rumex crispus"
"1409";"Rumex crispus L.";56,084259;10,196308;"Polygonaceae";"Rumex";"Rumex crispus"
"1410";"Rumex crispus L.";56,076038;10,205674;"Polygonaceae";"Rumex";"Rumex crispus"
"1411";"Rumex crispus L.";56,07967;10,196557;"Polygonaceae";"Rumex";"Rumex crispus"
"1412";"Rumex crispus L.";56,08085;10,190616;"Polygonaceae";"Rumex";"Rumex crispus"
"1413";"Rumex crispus L.";56,050768;10,155369;"Polygonaceae";"Rumex";"Rumex crispus"
"1414";"Rumex crispus L.";56,067315;10,183961;"Polygonaceae";"Rumex";"Rumex crispus"
"1415";"Rumex crispus L.";56,055384;10,182316;"Polygonaceae";"Rumex";"Rumex crispus"
"1416";"Rumex crispus L.";56,082295;10,21676;"Polygonaceae";"Rumex";"Rumex crispus"
"1417";"Rumex crispus L.";56,063556;10,170616;"Polygonaceae";"Rumex";"Rumex crispus"
"1418";"Rumex crispus L.";56,072779;10,208351;"Polygonaceae";"Rumex";"Rumex crispus"
"1419";"Rumex crispus L.";56,070666;10,210499;"Polygonaceae";"Rumex";"Rumex crispus"
"1420";"Rumex crispus L.";56,073931;10,217441;"Polygonaceae";"Rumex";"Rumex crispus"
"1421";"Rumex crispus L.";56,071224;10,21679;"Polygonaceae";"Rumex";"Rumex crispus"
"1422";"Rumex crispus L.";56,050645;10,155229;"Polygonaceae";"Rumex";"Rumex crispus"
"1423";"Rumex crispus L.";56,050254;10,158509;"Polygonaceae";"Rumex";"Rumex crispus"
"1424";"Rumex crispus L.";56,084242;10,19;"Polygonaceae";"Rumex";"Rumex crispus"
"1425";"Rumex crispus L.";56,079933;10,191757;"Polygonaceae";"Rumex";"Rumex crispus"
"1426";"Salix cinerea L.";56,052012;10,212634;"Salicaceae";"Salix";"Salix cinerea"
"1427";"Salix cinerea L.";56,075516;10,161875;"Salicaceae";"Salix";"Salix cinerea"
"1428";"Salix cinerea L.";56,073633;10,160258;"Salicaceae";"Salix";"Salix cinerea"
"1429";"Salix cinerea L.";56,072462;10,163061;"Salicaceae";"Salix";"Salix cinerea"
"1430";"Salix cinerea L.";56,079254;10,2165;"Salicaceae";"Salix";"Salix cinerea"
"1431";"Salix cinerea L.";56,059314;10,18862;"Salicaceae";"Salix";"Salix cinerea"
"1432";"Salix cinerea L.";56,054841;10,166739;"Salicaceae";"Salix";"Salix cinerea"
"1433";"Salix cinerea L.";56,055323;10,184161;"Salicaceae";"Salix";"Salix cinerea"
"1434";"Salix cinerea L.";56,071085;10,211121;"Salicaceae";"Salix";"Salix cinerea"
"1435";"Salix cinerea L.";56,071224;10,21679;"Salicaceae";"Salix";"Salix cinerea"
"1436";"Salix cinerea L.";56,079292;10,200273;"Salicaceae";"Salix";"Salix cinerea"
"1437";"Salix cinerea L.";56,078759;10,179806;"Salicaceae";"Salix";"Salix cinerea"
"1438";"Salix cinerea L.";56,08411;10,190105;"Salicaceae";"Salix";"Salix cinerea"
"1439";"Salix cinerea L.";56,082899;10,189229;"Salicaceae";"Salix";"Salix cinerea"
"1440";"Salix cinerea L.";56,079524;10,203205;"Salicaceae";"Salix";"Salix cinerea"
"1441";"Salix cinerea L.";56,079897;10,191601;"Salicaceae";"Salix";"Salix cinerea"
"1442";"Salix cinerea L.";56,050531;10,156879;"Salicaceae";"Salix";"Salix cinerea"
"1443";"Salix cinerea L.";56,080907;10,213451;"Salicaceae";"Salix";"Salix cinerea"
"1444";"Salix cinerea L.";56,073633;10,160258;"Salicaceae";"Salix";"Salix cinerea"
"1445";"Salix cinerea L.";56,050504;10,156846;"Salicaceae";"Salix";"Salix cinerea"
"1446";"Salix cinerea L.";56,057524;10,164777;"Salicaceae";"Salix";"Salix cinerea"
"1447";"Salix cinerea L.";56,079626;10,185594;"Salicaceae";"Salix";"Salix cinerea"
"1448";"Salix cinerea L.";56,078759;10,179806;"Salicaceae";"Salix";"Salix cinerea"
"1449";"Salix cinerea L.";56,084242;10,19;"Salicaceae";"Salix";"Salix cinerea"
"1450";"Salix cinerea L.";56,084259;10,196308;"Salicaceae";"Salix";"Salix cinerea"
"1451";"Salix cinerea L.";56,079529;10,199975;"Salicaceae";"Salix";"Salix cinerea"
"1452";"Salix cinerea L.";56,07957;10,201262;"Salicaceae";"Salix";"Salix cinerea"
"1453";"Scirpus sylvaticus L.";56,075571;10,175104;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1454";"Scirpus sylvaticus L.";56,079971;10,192849;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1455";"Scirpus sylvaticus L.";56,07257;10,209591;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1456";"Scirpus sylvaticus L.";56,070666;10,210499;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1457";"Scirpus sylvaticus L.";56,071085;10,211121;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1458";"Scirpus sylvaticus L.";56,071224;10,21679;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1459";"Scirpus sylvaticus L.";56,06983;10,20676;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1460";"Scirpus sylvaticus L.";56,076265;10,196397;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1461";"Scirpus sylvaticus L.";56,079386;10,199309;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1462";"Scirpus sylvaticus L.";56,078759;10,179806;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1463";"Scirpus sylvaticus L.";56,08411;10,190105;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1464";"Scirpus sylvaticus L.";56,079897;10,191601;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1465";"Scirpus sylvaticus L.";56,067315;10,183961;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1466";"Scirpus sylvaticus L.";56,082362;10,196913;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1467";"Scirpus sylvaticus L.";56,080907;10,213451;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1468";"Scirpus sylvaticus L.";56,066782;10,183757;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1469";"Scirpus sylvaticus L.";56,072779;10,208351;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1470";"Scirpus sylvaticus L.";56,069958;10,207437;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1471";"Scirpus sylvaticus L.";56,073759;10,217279;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1472";"Scirpus sylvaticus L.";56,070976;10,210858;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1473";"Scirpus sylvaticus L.";56,070471;10,216561;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1474";"Scirpus sylvaticus L.";56,079626;10,185594;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1475";"Scirpus sylvaticus L.";56,079171;10,181132;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1476";"Scirpus sylvaticus L.";56,079933;10,191757;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1477";"Scirpus sylvaticus L.";56,079386;10,199309;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1478";"Scirpus sylvaticus L.";56,079522;10,20257;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1479";"Scirpus sylvaticus L.";56,066384;10,181109;"Cyperaceae";"Scirpus";"Scirpus sylvaticus"
"1480";"Angelica sylvestris L.";56,079269;10,199523;"Apiaceae";"Angelica";"Angelica sylvestris"
"1481";"Angelica sylvestris L.";56,056204;10,213897;"Apiaceae";"Angelica";"Angelica sylvestris"
"1482";"Angelica sylvestris L.";56,079254;10,2165;"Apiaceae";"Angelica";"Angelica sylvestris"
"1483";"Angelica sylvestris L.";56,082295;10,21676;"Apiaceae";"Angelica";"Angelica sylvestris"
"1484";"Angelica sylvestris L.";56,059367;10,188819;"Apiaceae";"Angelica";"Angelica sylvestris"
"1485";"Angelica sylvestris L.";56,073681;10,217234;"Apiaceae";"Angelica";"Angelica sylvestris"
"1486";"Angelica sylvestris L.";56,071224;10,21679;"Apiaceae";"Angelica";"Angelica sylvestris"
"1487";"Angelica sylvestris L.";56,079292;10,200273;"Apiaceae";"Angelica";"Angelica sylvestris"
"1488";"Angelica sylvestris L.";56,078759;10,179806;"Apiaceae";"Angelica";"Angelica sylvestris"
"1489";"Angelica sylvestris L.";56,082899;10,189229;"Apiaceae";"Angelica";"Angelica sylvestris"
"1490";"Angelica sylvestris L.";56,079524;10,203205;"Apiaceae";"Angelica";"Angelica sylvestris"
"1491";"Angelica sylvestris L.";56,07967;10,196557;"Apiaceae";"Angelica";"Angelica sylvestris"
"1492";"Angelica sylvestris L.";56,079897;10,191601;"Apiaceae";"Angelica";"Angelica sylvestris"
"1493";"Angelica sylvestris L.";56,050531;10,156879;"Apiaceae";"Angelica";"Angelica sylvestris"
"1494";"Angelica sylvestris L.";56,080907;10,213451;"Apiaceae";"Angelica";"Angelica sylvestris"
"1495";"Angelica sylvestris L.";56,059487;10,189299;"Apiaceae";"Angelica";"Angelica sylvestris"
"1496";"Angelica sylvestris L.";56,072652;10,208549;"Apiaceae";"Angelica";"Angelica sylvestris"
"1497";"Angelica sylvestris L.";56,070666;10,210499;"Apiaceae";"Angelica";"Angelica sylvestris"
"1498";"Angelica sylvestris L.";56,073931;10,217441;"Apiaceae";"Angelica";"Angelica sylvestris"
"1499";"Angelica sylvestris L.";56,071224;10,21679;"Apiaceae";"Angelica";"Angelica sylvestris"
"1500";"Angelica sylvestris L.";56,050254;10,158509;"Apiaceae";"Angelica";"Angelica sylvestris"
"1501";"Angelica sylvestris L.";56,0831;10,189384;"Apiaceae";"Angelica";"Angelica sylvestris"
"1502";"Angelica sylvestris L.";56,084259;10,196308;"Apiaceae";"Angelica";"Angelica sylvestris"
"1503";"Angelica sylvestris L.";56,079933;10,191757;"Apiaceae";"Angelica";"Angelica sylvestris"
"1504";"Angelica sylvestris L.";56,079529;10,199975;"Apiaceae";"Angelica";"Angelica sylvestris"
"1505";"Angelica sylvestris L.";56,079522;10,20257;"Apiaceae";"Angelica";"Angelica sylvestris"
"1506";"Geranium robertianum L.";56,083212;10,214489;"Geraniaceae";"Geranium";"Geranium robertianum"
"1507";"Geranium robertianum L.";56,068858;10,175244;"Geraniaceae";"Geranium";"Geranium robertianum"
"1508";"Geranium robertianum L.";56,064018;10,205287;"Geraniaceae";"Geranium";"Geranium robertianum"
"1509";"Geranium robertianum L.";56,072286;10,217704;"Geraniaceae";"Geranium";"Geranium robertianum"
"1510";"Geranium robertianum L.";56,069797;10,161757;"Geraniaceae";"Geranium";"Geranium robertianum"
"1511";"Geranium robertianum L.";56,068419;10,164552;"Geraniaceae";"Geranium";"Geranium robertianum"
"1512";"Geranium robertianum L.";56,062274;10,165646;"Geraniaceae";"Geranium";"Geranium robertianum"
"1513";"Geranium robertianum L.";56,061369;10,165435;"Geraniaceae";"Geranium";"Geranium robertianum"
"1514";"Geranium robertianum L.";56,079254;10,2165;"Geraniaceae";"Geranium";"Geranium robertianum"
"1515";"Geranium robertianum L.";56,059314;10,18862;"Geraniaceae";"Geranium";"Geranium robertianum"
"1516";"Geranium robertianum L.";56,067315;10,183961;"Geraniaceae";"Geranium";"Geranium robertianum"
"1517";"Geranium robertianum L.";56,079892;10,216275;"Geraniaceae";"Geranium";"Geranium robertianum"
"1518";"Geranium robertianum L.";56,073681;10,217234;"Geraniaceae";"Geranium";"Geranium robertianum"
"1519";"Geranium robertianum L.";56,073115;10,215699;"Geraniaceae";"Geranium";"Geranium robertianum"
"1520";"Geranium robertianum L.";56,082899;10,189229;"Geraniaceae";"Geranium";"Geranium robertianum"
"1521";"Geranium robertianum L.";56,084259;10,196308;"Geraniaceae";"Geranium";"Geranium robertianum"
"1522";"Geranium robertianum L.";56,079524;10,203205;"Geraniaceae";"Geranium";"Geranium robertianum"
"1523";"Geranium robertianum L.";56,067315;10,183961;"Geraniaceae";"Geranium";"Geranium robertianum"
"1524";"Geranium robertianum L.";56,059367;10,188819;"Geraniaceae";"Geranium";"Geranium robertianum"
"1525";"Geranium robertianum L.";56,066384;10,181109;"Geraniaceae";"Geranium";"Geranium robertianum"
"1526";"Geranium robertianum L.";56,071249;10,205238;"Geraniaceae";"Geranium";"Geranium robertianum"
"1527";"Geranium robertianum L.";56,070666;10,210499;"Geraniaceae";"Geranium";"Geranium robertianum"
"1528";"Geranium robertianum L.";56,071224;10,21679;"Geraniaceae";"Geranium";"Geranium robertianum"
"1529";"Geranium robertianum L.";56,07151;10,205879;"Geraniaceae";"Geranium";"Geranium robertianum"
"1530";"Geranium robertianum L.";56,0831;10,189384;"Geraniaceae";"Geranium";"Geranium robertianum"
"1531";"Geranium robertianum L.";56,07957;10,201262;"Geraniaceae";"Geranium";"Geranium robertianum"
"1532";"Veronica chamaedrys L.";56,064331;10,206201;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1533";"Veronica chamaedrys L.";56,068453;10,185899;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1534";"Veronica chamaedrys L.";56,080276;10,208042;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1535";"Veronica chamaedrys L.";56,067315;10,183961;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1536";"Veronica chamaedrys L.";56,06385;10,169003;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1537";"Veronica chamaedrys L.";56,072779;10,208351;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1538";"Veronica chamaedrys L.";56,070666;10,210499;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1539";"Veronica chamaedrys L.";56,078743;10,183717;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1540";"Veronica chamaedrys L.";56,079386;10,199309;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1541";"Veronica chamaedrys L.";56,077996;10,186531;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1542";"Veronica chamaedrys L.";56,07957;10,187719;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1543";"Veronica chamaedrys L.";56,084155;10,189398;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1544";"Veronica chamaedrys L.";56,082899;10,189229;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
"1545";"Veronica chamaedrys L.";56,079897;10,191601;"Plantaginaceae";"Veronica";"Veronica chamaedrys"
